subject,task_type,task_ordering,condition,subject_race,subject_age,subject_gender,character,opponent,simChar,simOpp,simDiff,simDiffRace,simDiffAge,simDiffGender,chosen,raceChar,ageChar,genderChar,raceOpp,ageOpp,genderOpp,subject_college,subject_ability,subject_awareness,rt,data_index,AfraidChar,AfraidOpp,AfraidDiff,AngryChar,AngryOpp,AngryDiff,AttractiveChar,AttractiveOpp,AttractiveDiff,BabyfacedChar,BabyfacedOpp,BabyfacedDiff,DisgustedChar,DisgustedOpp,DisgustedDiff,DominantChar,DominantOpp,DominantDiff,FeminineChar,FeminineOpp,FeminineDiff,HappyChar,HappyOpp,HappyDiff,MasculineChar,MasculineOpp,MasculineDiff,PrototypicChar,PrototypicOpp,PrototypicDiff,SadChar,SadOpp,SadDiff,SuitabilityChar,SuitabilityOpp,SuitabilityDiff,SurprisedChar,SurprisedOpp,SurprisedDiff,ThreateningChar,ThreateningOpp,ThreateningDiff,TrustworthyChar,TrustworthyOpp,TrustworthyDiff,UnusualChar,UnusualOpp,UnusualDiff,WarmChar,WarmOpp,WarmDiff,CompetentChar,CompetentOpp,CompetentDiff,SocialStatusChar,SocialStatusOpp,SocialStatusDiff
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,575,716,1,3,-2,-1,-1,0,0,white,42,male,latino,25,male,yes,7,yes,2812,0,2.0,1.708333333,0.2916666670000001,2.0,3.166666667,-1.1666666669999999,2.846153846,3.0,-0.153846154,1.730769231,1.565217391,0.16555184,2.0,2.416666667,-0.4166666669999999,2.961538462,3.583333333,-0.6217948710000001,1.36,1.52173913,-0.16173912999999995,2.307692308,2.333333333,-0.025641025000000095,4.461538462,5.47826087,-1.0167224079999997,4.04,3.155555556,0.8844444440000001,2.5,2.375,0.125,,,,1.923076923,1.565217391,0.357859532,2.384615385,3.041666667,-0.6570512819999998,3.230769231,3.25,-0.01923076899999998,2.038461538,2.416666667,-0.3782051289999999,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,716,575,3,1,2,1,1,0,1,latino,25,male,white,42,male,yes,7,yes,2812,0,1.708333333,2.0,-0.2916666670000001,3.166666667,2.0,1.1666666669999999,3.0,2.846153846,0.153846154,1.565217391,1.730769231,-0.16555184,2.416666667,2.0,0.4166666669999999,3.583333333,2.961538462,0.6217948710000001,1.52173913,1.36,0.16173912999999995,2.333333333,2.307692308,0.025641025000000095,5.47826087,4.461538462,1.0167224079999997,3.155555556,4.04,-0.8844444440000001,2.375,2.5,-0.125,,,,1.565217391,1.923076923,-0.357859532,3.041666667,2.384615385,0.6570512819999998,3.25,3.230769231,0.01923076899999998,2.416666667,2.038461538,0.3782051289999999,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,647,700,2,3,-1,-1,0,0,1,east-asian,25,male,latino,28,male,yes,7,yes,1531,0,1.642857143,1.5,0.14285714300000008,2.222222222,1.923076923,0.2991452990000001,3.428571429,2.615384615,0.8131868139999998,2.642857143,3.461538462,-0.818681319,1.821428571,1.884615385,-0.06318681400000004,2.678571429,2.807692308,-0.12912087900000024,1.535714286,1.923076923,-0.38736263700000007,2.535714286,2.615384615,-0.07967032899999982,4.214285714,3.961538462,0.2527472519999998,3.744186047,3.644444444,0.09974160300000001,2.259259259,1.961538462,0.29772079699999976,,,,1.571428571,1.423076923,0.148351648,1.851851852,1.769230769,0.08262108300000004,3.464285714,3.192307692,0.2719780219999999,2.357142857,2.884615385,-0.5274725280000001,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,700,647,3,2,1,1,0,0,0,latino,28,male,east-asian,25,male,yes,7,yes,1531,0,1.5,1.642857143,-0.14285714300000008,1.923076923,2.222222222,-0.2991452990000001,2.615384615,3.428571429,-0.8131868139999998,3.461538462,2.642857143,0.818681319,1.884615385,1.821428571,0.06318681400000004,2.807692308,2.678571429,0.12912087900000024,1.923076923,1.535714286,0.38736263700000007,2.615384615,2.535714286,0.07967032899999982,3.961538462,4.214285714,-0.2527472519999998,3.644444444,3.744186047,-0.09974160300000001,1.961538462,2.259259259,-0.29772079699999976,,,,1.423076923,1.571428571,-0.148351648,1.769230769,1.851851852,-0.08262108300000004,3.192307692,3.464285714,-0.2719780219999999,2.884615385,2.357142857,0.5274725280000001,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,575,62,1,0,1,0,0,1,1,white,42,male,black,23,female,yes,7,yes,2998,0,2.0,1.559139785,0.44086021500000006,2.0,1.677419355,0.32258064499999994,2.846153846,3.731182796,-0.8850289500000001,1.730769231,3.623655914,-1.892886683,2.0,1.52688172,0.47311828,2.961538462,1.851851852,1.10968661,1.36,4.655913978,-3.2959139779999997,2.307692308,3.688172043,-1.3804797349999998,4.461538462,1.64516129,2.816377172,4.04,4.214285714,-0.17428571399999981,2.5,1.827956989,0.672043011,,4.576923077,,1.923076923,1.619565217,0.3035117060000001,2.384615385,1.569892473,0.8147229120000001,3.230769231,4.075268817,-0.8444995860000004,2.038461538,1.935483871,0.102977667,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,62,575,0,1,-1,0,0,-1,0,black,23,female,white,42,male,yes,7,yes,2998,0,1.559139785,2.0,-0.44086021500000006,1.677419355,2.0,-0.32258064499999994,3.731182796,2.846153846,0.8850289500000001,3.623655914,1.730769231,1.892886683,1.52688172,2.0,-0.47311828,1.851851852,2.961538462,-1.10968661,4.655913978,1.36,3.2959139779999997,3.688172043,2.307692308,1.3804797349999998,1.64516129,4.461538462,-2.816377172,4.214285714,4.04,0.17428571399999981,1.827956989,2.5,-0.672043011,4.576923077,,,1.619565217,1.923076923,-0.3035117060000001,1.569892473,2.384615385,-0.8147229120000001,4.075268817,3.230769231,0.8444995860000004,1.935483871,2.038461538,-0.102977667,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,483,93,0,1,-1,0,0,-1,0,south-asian,35,female,white,19,male,yes,7,yes,2933,0,3.0,2.5,0.5,2.628571429,3.461538462,-0.8329670330000001,4.0,3.076923077,0.923076923,2.8,4.230769231,-1.4307692310000002,2.8,2.269230769,0.5307692309999998,,2.807692308,,5.742857143,2.769230769,2.973626374,3.657142857,1.846153846,1.8109890110000002,2.771428571,3.461538462,-0.6901098910000001,3.321428571,2.8125,0.5089285710000002,3.2,2.538461538,0.6615384620000002,,,,2.885714286,2.153846154,0.7318681319999998,2.8,2.846153846,-0.046153846000000165,4.657142857,3.115384615,1.5417582420000002,3.0,2.961538462,0.03846153799999996,4.285714286,,,4.542857143,,,4.628571429,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,93,483,1,0,1,0,0,1,1,white,19,male,south-asian,35,female,yes,7,yes,2933,0,2.5,3.0,-0.5,3.461538462,2.628571429,0.8329670330000001,3.076923077,4.0,-0.923076923,4.230769231,2.8,1.4307692310000002,2.269230769,2.8,-0.5307692309999998,2.807692308,,,2.769230769,5.742857143,-2.973626374,1.846153846,3.657142857,-1.8109890110000002,3.461538462,2.771428571,0.6901098910000001,2.8125,3.321428571,-0.5089285710000002,2.538461538,3.2,-0.6615384620000002,,,,2.153846154,2.885714286,-0.7318681319999998,2.846153846,2.8,0.046153846000000165,3.115384615,4.657142857,-1.5417582420000002,2.961538462,3.0,-0.03846153799999996,,4.285714286,,,4.542857143,,,4.628571429,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,575,647,1,2,-1,0,-1,0,0,white,42,male,east-asian,25,male,yes,7,yes,49710,0,2.0,1.642857143,0.3571428569999999,2.0,2.222222222,-0.22222222200000008,2.846153846,3.428571429,-0.5824175829999998,1.730769231,2.642857143,-0.9120879120000001,2.0,1.821428571,0.178571429,2.961538462,2.678571429,0.28296703300000026,1.36,1.535714286,-0.17571428599999983,2.307692308,2.535714286,-0.22802197800000013,4.461538462,4.214285714,0.2472527480000002,4.04,3.744186047,0.29581395300000013,2.5,2.259259259,0.2407407410000002,,,,1.923076923,1.571428571,0.351648352,2.384615385,1.851851852,0.532763533,3.230769231,3.464285714,-0.23351648299999983,2.038461538,2.357142857,-0.31868131899999996,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,647,575,2,1,1,0,1,0,1,east-asian,25,male,white,42,male,yes,7,yes,49710,0,1.642857143,2.0,-0.3571428569999999,2.222222222,2.0,0.22222222200000008,3.428571429,2.846153846,0.5824175829999998,2.642857143,1.730769231,0.9120879120000001,1.821428571,2.0,-0.178571429,2.678571429,2.961538462,-0.28296703300000026,1.535714286,1.36,0.17571428599999983,2.535714286,2.307692308,0.22802197800000013,4.214285714,4.461538462,-0.2472527480000002,3.744186047,4.04,-0.29581395300000013,2.259259259,2.5,-0.2407407410000002,,,,1.571428571,1.923076923,-0.351648352,1.851851852,2.384615385,-0.532763533,3.464285714,3.230769231,0.23351648299999983,2.357142857,2.038461538,0.31868131899999996,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,62,700,0,3,-3,-1,-1,-1,1,black,23,female,latino,28,male,yes,7,yes,3733,0,1.559139785,1.5,0.059139784999999945,1.677419355,1.923076923,-0.24565756799999994,3.731182796,2.615384615,1.1157981810000002,3.623655914,3.461538462,0.16211745199999994,1.52688172,1.884615385,-0.35773366500000003,1.851851852,2.807692308,-0.955840456,4.655913978,1.923076923,2.732837055,3.688172043,2.615384615,1.0727874279999998,1.64516129,3.961538462,-2.316377172,4.214285714,3.644444444,0.56984127,1.827956989,1.961538462,-0.133581473,4.576923077,,,1.619565217,1.423076923,0.1964882939999999,1.569892473,1.769230769,-0.19933829600000008,4.075268817,3.192307692,0.8829611250000005,1.935483871,2.884615385,-0.9491315140000001,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,700,62,3,0,3,1,1,1,0,latino,28,male,black,23,female,yes,7,yes,3733,0,1.5,1.559139785,-0.059139784999999945,1.923076923,1.677419355,0.24565756799999994,2.615384615,3.731182796,-1.1157981810000002,3.461538462,3.623655914,-0.16211745199999994,1.884615385,1.52688172,0.35773366500000003,2.807692308,1.851851852,0.955840456,1.923076923,4.655913978,-2.732837055,2.615384615,3.688172043,-1.0727874279999998,3.961538462,1.64516129,2.316377172,3.644444444,4.214285714,-0.56984127,1.961538462,1.827956989,0.133581473,,4.576923077,,1.423076923,1.619565217,-0.1964882939999999,1.769230769,1.569892473,0.19933829600000008,3.192307692,4.075268817,-0.8829611250000005,2.884615385,1.935483871,0.9491315140000001,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,519,647,2,2,0,1,-1,0,0,latino,35,male,east-asian,25,male,yes,7,yes,1913,0,1.76,1.642857143,0.11714285699999993,3.75,2.222222222,1.527777778,2.192307692,3.428571429,-1.2362637369999998,1.423076923,2.642857143,-1.21978022,2.423076923,1.821428571,0.601648352,4.36,2.678571429,1.6814285710000005,1.269230769,1.535714286,-0.26648351699999995,1.5,2.535714286,-1.0357142860000002,4.84,4.214285714,0.625714286,2.977777778,3.744186047,-0.7664082689999998,3.16,2.259259259,0.9007407410000003,,,,2.0,1.571428571,0.428571429,3.461538462,1.851851852,1.60968661,2.48,3.464285714,-0.9842857139999999,2.5,2.357142857,0.14285714300000008,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,647,519,2,2,0,-1,1,0,1,east-asian,25,male,latino,35,male,yes,7,yes,1913,0,1.642857143,1.76,-0.11714285699999993,2.222222222,3.75,-1.527777778,3.428571429,2.192307692,1.2362637369999998,2.642857143,1.423076923,1.21978022,1.821428571,2.423076923,-0.601648352,2.678571429,4.36,-1.6814285710000005,1.535714286,1.269230769,0.26648351699999995,2.535714286,1.5,1.0357142860000002,4.214285714,4.84,-0.625714286,3.744186047,2.977777778,0.7664082689999998,2.259259259,3.16,-0.9007407410000003,,,,1.571428571,2.0,-0.428571429,1.851851852,3.461538462,-1.60968661,3.464285714,2.48,0.9842857139999999,2.357142857,2.5,-0.14285714300000008,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,575,700,1,3,-2,-1,-1,0,1,white,42,male,latino,28,male,yes,7,yes,2605,0,2.0,1.5,0.5,2.0,1.923076923,0.076923077,2.846153846,2.615384615,0.23076923100000002,1.730769231,3.461538462,-1.730769231,2.0,1.884615385,0.11538461499999997,2.961538462,2.807692308,0.153846154,1.36,1.923076923,-0.5630769229999999,2.307692308,2.615384615,-0.30769230699999994,4.461538462,3.961538462,0.5,4.04,3.644444444,0.39555555600000014,2.5,1.961538462,0.538461538,,,,1.923076923,1.423076923,0.5,2.384615385,1.769230769,0.615384616,3.230769231,3.192307692,0.038461539000000045,2.038461538,2.884615385,-0.8461538470000001,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,700,575,3,1,2,1,1,0,0,latino,28,male,white,42,male,yes,7,yes,2605,0,1.5,2.0,-0.5,1.923076923,2.0,-0.076923077,2.615384615,2.846153846,-0.23076923100000002,3.461538462,1.730769231,1.730769231,1.884615385,2.0,-0.11538461499999997,2.807692308,2.961538462,-0.153846154,1.923076923,1.36,0.5630769229999999,2.615384615,2.307692308,0.30769230699999994,3.961538462,4.461538462,-0.5,3.644444444,4.04,-0.39555555600000014,1.961538462,2.5,-0.538461538,,,,1.423076923,1.923076923,-0.5,1.769230769,2.384615385,-0.615384616,3.192307692,3.230769231,-0.038461539000000045,2.884615385,2.038461538,0.8461538470000001,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,62,647,0,2,-2,0,-1,-1,0,black,23,female,east-asian,25,male,yes,7,yes,2349,0,1.559139785,1.642857143,-0.08371735800000013,1.677419355,2.222222222,-0.544802867,3.731182796,3.428571429,0.30261136700000035,3.623655914,2.642857143,0.9807987709999999,1.52688172,1.821428571,-0.294546851,1.851851852,2.678571429,-0.8267195769999998,4.655913978,1.535714286,3.120199692,3.688172043,2.535714286,1.1524577569999996,1.64516129,4.214285714,-2.569124424,4.214285714,3.744186047,0.47009966699999994,1.827956989,2.259259259,-0.43130226999999977,4.576923077,,,1.619565217,1.571428571,0.048136645999999894,1.569892473,1.851851852,-0.2819593790000001,4.075268817,3.464285714,0.6109831030000006,1.935483871,2.357142857,-0.42165898599999996,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,647,62,2,0,2,0,1,1,1,east-asian,25,male,black,23,female,yes,7,yes,2349,0,1.642857143,1.559139785,0.08371735800000013,2.222222222,1.677419355,0.544802867,3.428571429,3.731182796,-0.30261136700000035,2.642857143,3.623655914,-0.9807987709999999,1.821428571,1.52688172,0.294546851,2.678571429,1.851851852,0.8267195769999998,1.535714286,4.655913978,-3.120199692,2.535714286,3.688172043,-1.1524577569999996,4.214285714,1.64516129,2.569124424,3.744186047,4.214285714,-0.47009966699999994,2.259259259,1.827956989,0.43130226999999977,,4.576923077,,1.571428571,1.619565217,-0.048136645999999894,1.851851852,1.569892473,0.2819593790000001,3.464285714,4.075268817,-0.6109831030000006,2.357142857,1.935483871,0.42165898599999996,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,519,716,2,3,-1,0,-1,0,0,latino,35,male,latino,25,male,yes,7,yes,2284,0,1.76,1.708333333,0.05166666700000011,3.75,3.166666667,0.5833333330000001,2.192307692,3.0,-0.807692308,1.423076923,1.565217391,-0.14214046800000002,2.423076923,2.416666667,0.006410256000000114,4.36,3.583333333,0.7766666670000002,1.269230769,1.52173913,-0.25250836100000007,1.5,2.333333333,-0.8333333330000001,4.84,5.47826087,-0.6382608699999999,2.977777778,3.155555556,-0.17777777799999983,3.16,2.375,0.7850000000000001,,,,2.0,1.565217391,0.434782609,3.461538462,3.041666667,0.41987179500000016,2.48,3.25,-0.77,2.5,2.416666667,0.08333333300000012,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,716,519,3,2,1,0,1,0,1,latino,25,male,latino,35,male,yes,7,yes,2284,0,1.708333333,1.76,-0.05166666700000011,3.166666667,3.75,-0.5833333330000001,3.0,2.192307692,0.807692308,1.565217391,1.423076923,0.14214046800000002,2.416666667,2.423076923,-0.006410256000000114,3.583333333,4.36,-0.7766666670000002,1.52173913,1.269230769,0.25250836100000007,2.333333333,1.5,0.8333333330000001,5.47826087,4.84,0.6382608699999999,3.155555556,2.977777778,0.17777777799999983,2.375,3.16,-0.7850000000000001,,,,1.565217391,2.0,-0.434782609,3.041666667,3.461538462,-0.41987179500000016,3.25,2.48,0.77,2.416666667,2.5,-0.08333333300000012,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,575,483,1,0,1,0,0,1,1,white,42,male,south-asian,35,female,yes,7,yes,1289,0,2.0,3.0,-1.0,2.0,2.628571429,-0.628571429,2.846153846,4.0,-1.153846154,1.730769231,2.8,-1.0692307689999998,2.0,2.8,-0.7999999999999998,2.961538462,,,1.36,5.742857143,-4.382857143,2.307692308,3.657142857,-1.3494505490000002,4.461538462,2.771428571,1.690109891,4.04,3.321428571,0.7185714289999998,2.5,3.2,-0.7000000000000002,,,,1.923076923,2.885714286,-0.9626373629999998,2.384615385,2.8,-0.4153846149999998,3.230769231,4.657142857,-1.4263736260000002,2.038461538,3.0,-0.961538462,,4.285714286,,,4.542857143,,,4.628571429,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,483,575,0,1,-1,0,0,-1,0,south-asian,35,female,white,42,male,yes,7,yes,1289,0,3.0,2.0,1.0,2.628571429,2.0,0.628571429,4.0,2.846153846,1.153846154,2.8,1.730769231,1.0692307689999998,2.8,2.0,0.7999999999999998,,2.961538462,,5.742857143,1.36,4.382857143,3.657142857,2.307692308,1.3494505490000002,2.771428571,4.461538462,-1.690109891,3.321428571,4.04,-0.7185714289999998,3.2,2.5,0.7000000000000002,,,,2.885714286,1.923076923,0.9626373629999998,2.8,2.384615385,0.4153846149999998,4.657142857,3.230769231,1.4263736260000002,3.0,2.038461538,0.961538462,4.285714286,,,4.542857143,,,4.628571429,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,93,62,1,0,1,0,0,1,1,white,19,male,black,23,female,yes,7,yes,2366,0,2.5,1.559139785,0.940860215,3.461538462,1.677419355,1.784119107,3.076923077,3.731182796,-0.6542597190000001,4.230769231,3.623655914,0.607113317,2.269230769,1.52688172,0.742349049,2.807692308,1.851851852,0.955840456,2.769230769,4.655913978,-1.886683209,1.846153846,3.688172043,-1.8420181969999998,3.461538462,1.64516129,1.816377172,2.8125,4.214285714,-1.4017857139999998,2.538461538,1.827956989,0.7105045489999999,,4.576923077,,2.153846154,1.619565217,0.5342809370000001,2.846153846,1.569892473,1.276261373,3.115384615,4.075268817,-0.9598842020000005,2.961538462,1.935483871,1.026054591,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,62,93,0,1,-1,0,0,-1,0,black,23,female,white,19,male,yes,7,yes,2366,0,1.559139785,2.5,-0.940860215,1.677419355,3.461538462,-1.784119107,3.731182796,3.076923077,0.6542597190000001,3.623655914,4.230769231,-0.607113317,1.52688172,2.269230769,-0.742349049,1.851851852,2.807692308,-0.955840456,4.655913978,2.769230769,1.886683209,3.688172043,1.846153846,1.8420181969999998,1.64516129,3.461538462,-1.816377172,4.214285714,2.8125,1.4017857139999998,1.827956989,2.538461538,-0.7105045489999999,4.576923077,,,1.619565217,2.153846154,-0.5342809370000001,1.569892473,2.846153846,-1.276261373,4.075268817,3.115384615,0.9598842020000005,1.935483871,2.961538462,-1.026054591,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,483,519,0,2,-2,-1,0,-1,1,south-asian,35,female,latino,35,male,yes,7,yes,2923,0,3.0,1.76,1.24,2.628571429,3.75,-1.121428571,4.0,2.192307692,1.807692308,2.8,1.423076923,1.3769230769999998,2.8,2.423076923,0.37692307699999983,,4.36,,5.742857143,1.269230769,4.473626374,3.657142857,1.5,2.157142857,2.771428571,4.84,-2.068571429,3.321428571,2.977777778,0.3436507930000001,3.2,3.16,0.040000000000000036,,,,2.885714286,2.0,0.8857142859999998,2.8,3.461538462,-0.6615384620000002,4.657142857,2.48,2.177142857,3.0,2.5,0.5,4.285714286,,,4.542857143,,,4.628571429,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,519,483,2,0,2,1,0,1,0,latino,35,male,south-asian,35,female,yes,7,yes,2923,0,1.76,3.0,-1.24,3.75,2.628571429,1.121428571,2.192307692,4.0,-1.807692308,1.423076923,2.8,-1.3769230769999998,2.423076923,2.8,-0.37692307699999983,4.36,,,1.269230769,5.742857143,-4.473626374,1.5,3.657142857,-2.157142857,4.84,2.771428571,2.068571429,2.977777778,3.321428571,-0.3436507930000001,3.16,3.2,-0.040000000000000036,,,,2.0,2.885714286,-0.8857142859999998,3.461538462,2.8,0.6615384620000002,2.48,4.657142857,-2.177142857,2.5,3.0,-0.5,,4.285714286,,,4.542857143,,,4.628571429,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,716,62,3,0,3,1,1,1,1,latino,25,male,black,23,female,yes,7,yes,3808,0,1.708333333,1.559139785,0.14919354799999995,3.166666667,1.677419355,1.4892473119999998,3.0,3.731182796,-0.7311827960000001,1.565217391,3.623655914,-2.058438523,2.416666667,1.52688172,0.8897849469999999,3.583333333,1.851851852,1.731481481,1.52173913,4.655913978,-3.134174848,2.333333333,3.688172043,-1.3548387099999997,5.47826087,1.64516129,3.83309958,3.155555556,4.214285714,-1.058730158,2.375,1.827956989,0.547043011,,4.576923077,,1.565217391,1.619565217,-0.05434782599999988,3.041666667,1.569892473,1.471774194,3.25,4.075268817,-0.8252688170000004,2.416666667,1.935483871,0.4811827959999999,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,62,716,0,3,-3,-1,-1,-1,0,black,23,female,latino,25,male,yes,7,yes,3808,0,1.559139785,1.708333333,-0.14919354799999995,1.677419355,3.166666667,-1.4892473119999998,3.731182796,3.0,0.7311827960000001,3.623655914,1.565217391,2.058438523,1.52688172,2.416666667,-0.8897849469999999,1.851851852,3.583333333,-1.731481481,4.655913978,1.52173913,3.134174848,3.688172043,2.333333333,1.3548387099999997,1.64516129,5.47826087,-3.83309958,4.214285714,3.155555556,1.058730158,1.827956989,2.375,-0.547043011,4.576923077,,,1.619565217,1.565217391,0.05434782599999988,1.569892473,3.041666667,-1.471774194,4.075268817,3.25,0.8252688170000004,1.935483871,2.416666667,-0.4811827959999999,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,700,93,3,1,2,1,1,0,1,latino,28,male,white,19,male,yes,7,yes,2643,0,1.5,2.5,-1.0,1.923076923,3.461538462,-1.538461539,2.615384615,3.076923077,-0.46153846200000004,3.461538462,4.230769231,-0.769230769,1.884615385,2.269230769,-0.38461538399999995,2.807692308,2.807692308,0.0,1.923076923,2.769230769,-0.846153846,2.615384615,1.846153846,0.769230769,3.961538462,3.461538462,0.5,3.644444444,2.8125,0.8319444439999999,1.961538462,2.538461538,-0.5769230759999999,,,,1.423076923,2.153846154,-0.730769231,1.769230769,2.846153846,-1.076923077,3.192307692,3.115384615,0.076923077,2.884615385,2.961538462,-0.076923077,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,93,700,1,3,-2,-1,-1,0,0,white,19,male,latino,28,male,yes,7,yes,2643,0,2.5,1.5,1.0,3.461538462,1.923076923,1.538461539,3.076923077,2.615384615,0.46153846200000004,4.230769231,3.461538462,0.769230769,2.269230769,1.884615385,0.38461538399999995,2.807692308,2.807692308,0.0,2.769230769,1.923076923,0.846153846,1.846153846,2.615384615,-0.769230769,3.461538462,3.961538462,-0.5,2.8125,3.644444444,-0.8319444439999999,2.538461538,1.961538462,0.5769230759999999,,,,2.153846154,1.423076923,0.730769231,2.846153846,1.769230769,1.076923077,3.115384615,3.192307692,-0.076923077,2.961538462,2.884615385,0.076923077,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,716,93,3,1,2,1,1,0,1,latino,25,male,white,19,male,yes,7,yes,2451,0,1.708333333,2.5,-0.7916666670000001,3.166666667,3.461538462,-0.29487179500000016,3.0,3.076923077,-0.076923077,1.565217391,4.230769231,-2.66555184,2.416666667,2.269230769,0.1474358979999999,3.583333333,2.807692308,0.7756410250000001,1.52173913,2.769230769,-1.247491639,2.333333333,1.846153846,0.48717948700000013,5.47826087,3.461538462,2.0167224079999997,3.155555556,2.8125,0.34305555599999993,2.375,2.538461538,-0.16346153799999996,,,,1.565217391,2.153846154,-0.588628763,3.041666667,2.846153846,0.1955128209999999,3.25,3.115384615,0.13461538500000003,2.416666667,2.961538462,-0.5448717950000002,,,,,,,,,
18,choice,0,Competitive,Hispanic/Latine/Latinx,26,man,93,716,1,3,-2,-1,-1,0,0,white,19,male,latino,25,male,yes,7,yes,2451,0,2.5,1.708333333,0.7916666670000001,3.461538462,3.166666667,0.29487179500000016,3.076923077,3.0,0.076923077,4.230769231,1.565217391,2.66555184,2.269230769,2.416666667,-0.1474358979999999,2.807692308,3.583333333,-0.7756410250000001,2.769230769,1.52173913,1.247491639,1.846153846,2.333333333,-0.48717948700000013,3.461538462,5.47826087,-2.0167224079999997,2.8125,3.155555556,-0.34305555599999993,2.538461538,2.375,0.16346153799999996,,,,2.153846154,1.565217391,0.588628763,2.846153846,3.041666667,-0.1955128209999999,3.115384615,3.25,-0.13461538500000003,2.961538462,2.416666667,0.5448717950000002,,,,,,,,,
19,choice,1,Competitive,White,31,woman,94,614,1,2,-1,0,0,-1,0,white,24,male,white,42,female,yes,7,yes,2988,0,2.35106383,2.0,0.3510638300000002,2.752688172,2.111111111,0.641577061,2.361702128,2.407407407,-0.04570527899999988,2.670212766,1.392857143,1.277355623,2.361702128,2.321428571,0.040273556999999904,3.62962963,2.192307692,1.4373219380000002,1.670212766,3.678571429,-2.008358663,2.340425532,1.642857143,0.6975683889999997,4.468085106,2.392857143,2.075227963,4.106382979,4.387755102,-0.2813721229999997,3.095744681,4.178571429,-1.0828267479999996,4.0,,,1.946236559,1.25,0.6962365589999999,3.117021277,1.928571429,1.188449848,2.806451613,3.392857143,-0.58640553,2.585106383,1.5,1.0851063829999998,,,,,,,,,
19,choice,1,Competitive,White,31,woman,614,94,2,1,1,0,0,1,1,white,42,female,white,24,male,yes,7,yes,2988,0,2.0,2.35106383,-0.3510638300000002,2.111111111,2.752688172,-0.641577061,2.407407407,2.361702128,0.04570527899999988,1.392857143,2.670212766,-1.277355623,2.321428571,2.361702128,-0.040273556999999904,2.192307692,3.62962963,-1.4373219380000002,3.678571429,1.670212766,2.008358663,1.642857143,2.340425532,-0.6975683889999997,2.392857143,4.468085106,-2.075227963,4.387755102,4.106382979,0.2813721229999997,4.178571429,3.095744681,1.0828267479999996,,4.0,,1.25,1.946236559,-0.6962365589999999,1.928571429,3.117021277,-1.188449848,3.392857143,2.806451613,0.58640553,1.5,2.585106383,-1.0851063829999998,,,,,,,,,
19,choice,1,Competitive,White,31,woman,340,378,3,1,2,1,1,0,0,white,29,female,east-asian,24,female,yes,7,yes,2276,0,2.035714286,2.392857143,-0.3571428569999999,3.392857143,2.071428571,1.3214285719999999,2.535714286,2.607142857,-0.07142857099999977,1.964285714,2.75,-0.7857142859999999,2.464285714,1.814814815,0.6494708989999998,3.357142857,2.035714286,1.3214285709999998,4.37037037,4.785714286,-0.4153439160000003,1.925925926,2.25,-0.3240740740000001,1.888888889,1.535714286,0.35317460300000003,1.571428571,3.0,-1.428571429,2.821428571,2.464285714,0.35714285700000037,,,,1.535714286,2.107142857,-0.571428571,2.607142857,1.678571429,0.9285714279999999,3.0,3.037037037,-0.03703703700000016,1.785714286,3.535714286,-1.7500000000000002,,,,,,,,,
