subject,task_type,task_ordering,condition,subject_race,subject_age,subject_gender,character,opponent,simChar,simOpp,simDiff,simDiffRace,simDiffAge,simDiffGender,chosen,raceChar,ageChar,genderChar,raceOpp,ageOpp,genderOpp,subject_college,subject_ability,subject_awareness,rt
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,225,169,3,1,2,1,1,0,1,latino,19,male,south-asian,33,male,yes,[8],yes,3384.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,169,225,1,3,-2,-1,-1,0,0,south-asian,33,male,latino,19,male,yes,[8],yes,3384.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,224,606,3,0,3,1,1,1,1,latino,23,male,south-asian,29,female,yes,[8],yes,9048.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,606,224,0,3,-3,-1,-1,-1,0,south-asian,29,female,latino,23,male,yes,[8],yes,9048.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,225,564,3,1,2,1,1,0,1,latino,19,male,south-asian,26,male,yes,[8],yes,2748.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,564,225,1,3,-2,-1,-1,0,0,south-asian,26,male,latino,19,male,yes,[8],yes,2748.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,169,93,1,2,-1,0,-1,0,1,south-asian,33,male,white,19,male,yes,[8],yes,2453.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,93,169,2,1,1,0,1,0,0,white,19,male,south-asian,33,male,yes,[8],yes,2453.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,224,225,3,3,0,0,0,0,1,latino,23,male,latino,19,male,yes,[8],yes,6190.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,225,224,3,3,0,0,0,0,0,latino,19,male,latino,23,male,yes,[8],yes,6190.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,528,169,0,1,-1,0,0,-1,1,white,39,female,south-asian,33,male,yes,[8],yes,4369.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,169,528,1,0,1,0,0,1,0,south-asian,33,male,white,39,female,yes,[8],yes,4369.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,93,564,2,1,1,0,1,0,0,white,19,male,south-asian,26,male,yes,[8],yes,2466.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,564,93,1,2,-1,0,-1,0,1,south-asian,26,male,white,19,male,yes,[8],yes,2466.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,528,606,0,0,0,0,0,0,0,white,39,female,south-asian,29,female,yes,[8],yes,4071.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,606,528,0,0,0,0,0,0,1,south-asian,29,female,white,39,female,yes,[8],yes,4071.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,523,93,2,2,0,1,-1,0,1,latino,38,male,white,19,male,yes,[8],yes,2724.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,93,523,2,2,0,-1,1,0,0,white,19,male,latino,38,male,yes,[8],yes,2724.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,606,225,0,3,-3,-1,-1,-1,0,south-asian,29,female,latino,19,male,yes,[8],yes,2298.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,225,606,3,0,3,1,1,1,1,latino,19,male,south-asian,29,female,yes,[8],yes,2298.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,564,224,1,3,-2,-1,-1,0,0,south-asian,26,male,latino,23,male,yes,[8],yes,6911.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,224,564,3,1,2,1,1,0,1,latino,23,male,south-asian,26,male,yes,[8],yes,6911.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,523,606,2,0,2,1,0,1,0,latino,38,male,south-asian,29,female,yes,[8],yes,2240.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,606,523,0,2,-2,-1,0,-1,1,south-asian,29,female,latino,38,male,yes,[8],yes,2240.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,564,528,1,0,1,0,0,1,1,south-asian,26,male,white,39,female,yes,[8],yes,2537.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,528,564,0,1,-1,0,0,-1,0,white,39,female,south-asian,26,male,yes,[8],yes,2537.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,225,523,3,2,1,0,1,0,1,latino,19,male,latino,38,male,yes,[8],yes,2621.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,523,225,2,3,-1,0,-1,0,0,latino,38,male,latino,19,male,yes,[8],yes,2621.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,606,564,0,1,-1,0,0,-1,1,south-asian,29,female,south-asian,26,male,yes,[8],yes,1836.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,564,606,1,0,1,0,0,1,0,south-asian,26,male,south-asian,29,female,yes,[8],yes,1836.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,523,169,2,1,1,1,0,0,1,latino,38,male,south-asian,33,male,yes,[8],yes,1988.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,169,523,1,2,-1,-1,0,0,0,south-asian,33,male,latino,38,male,yes,[8],yes,1988.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,528,225,0,3,-3,-1,-1,-1,0,white,39,female,latino,19,male,yes,[8],yes,1383.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,225,528,3,0,3,1,1,1,1,latino,19,male,white,39,female,yes,[8],yes,1383.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,564,169,1,1,0,0,0,0,1,south-asian,26,male,south-asian,33,male,yes,[8],yes,7057.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,169,564,1,1,0,0,0,0,0,south-asian,33,male,south-asian,26,male,yes,[8],yes,7057.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,224,528,3,0,3,1,1,1,1,latino,23,male,white,39,female,yes,[8],yes,2208.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,528,224,0,3,-3,-1,-1,-1,0,white,39,female,latino,23,male,yes,[8],yes,2208.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,93,225,2,3,-1,-1,0,0,0,white,19,male,latino,19,male,yes,[8],yes,1255.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,225,93,3,2,1,1,0,0,1,latino,19,male,white,19,male,yes,[8],yes,1255.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,523,528,2,0,2,1,0,1,1,latino,38,male,white,39,female,yes,[8],yes,1812.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,528,523,0,2,-2,-1,0,-1,0,white,39,female,latino,38,male,yes,[8],yes,1812.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,606,169,0,1,-1,0,0,-1,1,south-asian,29,female,south-asian,33,male,yes,[8],yes,1795.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,169,606,1,0,1,0,0,1,0,south-asian,33,male,south-asian,29,female,yes,[8],yes,1795.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,224,93,3,2,1,1,0,0,1,latino,23,male,white,19,male,yes,[8],yes,1431.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,93,224,2,3,-1,-1,0,0,0,white,19,male,latino,23,male,yes,[8],yes,1431.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,606,93,0,2,-2,0,-1,-1,1,south-asian,29,female,white,19,male,yes,[8],yes,1240.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,93,606,2,0,2,0,1,1,0,white,19,male,south-asian,29,female,yes,[8],yes,1240.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,523,224,2,3,-1,0,-1,0,1,latino,38,male,latino,23,male,yes,[8],yes,2102.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,224,523,3,2,1,0,1,0,0,latino,23,male,latino,38,male,yes,[8],yes,2102.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,93,528,2,0,2,0,1,1,0,white,19,male,white,39,female,yes,[8],yes,5791.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,528,93,0,2,-2,0,-1,-1,1,white,39,female,white,19,male,yes,[8],yes,5791.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,169,224,1,3,-2,-1,-1,0,0,south-asian,33,male,latino,23,male,yes,[8],yes,3102.0
27,choice,1,Competitive,Hispanic/Latine/Latinx,24,man,224,169,3,1,2,1,1,0,1,latino,23,male,south-asian,33,male,yes,[8],yes,3102.0
28,choice,0,Competitive,Black,20,woman,233,6,2,2,0,0,0,0,0,south-asian,23,female,latino,22,female,yes,[9],no,5881.0
28,choice,0,Competitive,Black,20,woman,6,233,2,2,0,0,0,0,1,latino,22,female,south-asian,23,female,yes,[9],no,5881.0
28,choice,0,Competitive,Black,20,woman,696,16,0,1,-1,0,0,-1,1,latino,44,male,latino,25,female,yes,[9],no,5464.0
28,choice,0,Competitive,Black,20,woman,16,696,1,0,1,0,0,1,0,latino,25,female,latino,44,male,yes,[9],no,5464.0
28,choice,0,Competitive,Black,20,woman,59,6,3,2,1,1,0,0,1,black,18,female,latino,22,female,yes,[9],no,3331.0
28,choice,0,Competitive,Black,20,woman,6,59,2,3,-1,-1,0,0,0,latino,22,female,black,18,female,yes,[9],no,3331.0
28,choice,0,Competitive,Black,20,woman,103,65,1,3,-2,-1,0,-1,1,white,24,male,black,23,female,yes,[9],no,3799.0
28,choice,0,Competitive,Black,20,woman,65,103,3,1,2,1,0,1,0,black,23,female,white,24,male,yes,[9],no,3799.0
28,choice,0,Competitive,Black,20,woman,447,59,0,3,-3,-1,-1,-1,0,white,31,male,black,18,female,yes,[9],no,2382.0
28,choice,0,Competitive,Black,20,woman,59,447,3,0,3,1,1,1,1,black,18,female,white,31,male,yes,[9],no,2382.0
28,choice,0,Competitive,Black,20,woman,16,233,1,2,-1,0,-1,0,0,latino,25,female,south-asian,23,female,yes,[9],no,2967.0
28,choice,0,Competitive,Black,20,woman,233,16,2,1,1,0,1,0,1,south-asian,23,female,latino,25,female,yes,[9],no,2967.0
28,choice,0,Competitive,Black,20,woman,65,59,3,3,0,0,0,0,0,black,23,female,black,18,female,yes,[9],no,2081.0
28,choice,0,Competitive,Black,20,woman,59,65,3,3,0,0,0,0,1,black,18,female,black,23,female,yes,[9],no,2081.0
28,choice,0,Competitive,Black,20,woman,447,16,0,1,-1,0,0,-1,0,white,31,male,latino,25,female,yes,[9],no,2249.0
28,choice,0,Competitive,Black,20,woman,16,447,1,0,1,0,0,1,1,latino,25,female,white,31,male,yes,[9],no,2249.0
28,choice,0,Competitive,Black,20,woman,6,65,2,3,-1,-1,0,0,1,latino,22,female,black,23,female,yes,[9],no,2679.0
28,choice,0,Competitive,Black,20,woman,65,6,3,2,1,1,0,0,0,black,23,female,latino,22,female,yes,[9],no,2679.0
28,choice,0,Competitive,Black,20,woman,696,59,0,3,-3,-1,-1,-1,1,latino,44,male,black,18,female,yes,[9],no,4433.0
28,choice,0,Competitive,Black,20,woman,59,696,3,0,3,1,1,1,0,black,18,female,latino,44,male,yes,[9],no,4433.0
28,choice,0,Competitive,Black,20,woman,103,233,1,2,-1,0,0,-1,0,white,24,male,south-asian,23,female,yes,[9],no,2866.0
28,choice,0,Competitive,Black,20,woman,233,103,2,1,1,0,0,1,1,south-asian,23,female,white,24,male,yes,[9],no,2866.0
28,choice,0,Competitive,Black,20,woman,16,65,1,3,-2,-1,-1,0,1,latino,25,female,black,23,female,yes,[9],no,3581.0
28,choice,0,Competitive,Black,20,woman,65,16,3,1,2,1,1,0,0,black,23,female,latino,25,female,yes,[9],no,3581.0
28,choice,0,Competitive,Black,20,woman,59,103,3,1,2,1,0,1,1,black,18,female,white,24,male,yes,[9],no,3549.0
28,choice,0,Competitive,Black,20,woman,103,59,1,3,-2,-1,0,-1,0,white,24,male,black,18,female,yes,[9],no,3549.0
28,choice,0,Competitive,Black,20,woman,696,65,0,3,-3,-1,-1,-1,1,latino,44,male,black,23,female,yes,[9],no,2197.0
28,choice,0,Competitive,Black,20,woman,65,696,3,0,3,1,1,1,0,black,23,female,latino,44,male,yes,[9],no,2197.0
28,choice,0,Competitive,Black,20,woman,16,103,1,1,0,0,-1,1,1,latino,25,female,white,24,male,yes,[9],no,3833.0
28,choice,0,Competitive,Black,20,woman,103,16,1,1,0,0,1,-1,0,white,24,male,latino,25,female,yes,[9],no,3833.0
28,choice,0,Competitive,Black,20,woman,233,59,2,3,-1,-1,0,0,1,south-asian,23,female,black,18,female,yes,[9],no,3649.0
28,choice,0,Competitive,Black,20,woman,59,233,3,2,1,1,0,0,0,black,18,female,south-asian,23,female,yes,[9],no,3649.0
28,choice,0,Competitive,Black,20,woman,103,447,1,0,1,0,1,0,1,white,24,male,white,31,male,yes,[9],no,3347.0
28,choice,0,Competitive,Black,20,woman,447,103,0,1,-1,0,-1,0,0,white,31,male,white,24,male,yes,[9],no,3347.0
28,choice,0,Competitive,Black,20,woman,59,16,3,1,2,1,1,0,1,black,18,female,latino,25,female,yes,[9],no,2116.0
28,choice,0,Competitive,Black,20,woman,16,59,1,3,-2,-1,-1,0,0,latino,25,female,black,18,female,yes,[9],no,2116.0
28,choice,0,Competitive,Black,20,woman,696,103,0,1,-1,0,-1,0,1,latino,44,male,white,24,male,yes,[9],no,4498.0
28,choice,0,Competitive,Black,20,woman,103,696,1,0,1,0,1,0,0,white,24,male,latino,44,male,yes,[9],no,4498.0
28,choice,0,Competitive,Black,20,woman,65,233,3,2,1,1,0,0,0,black,23,female,south-asian,23,female,yes,[9],no,1465.0
28,choice,0,Competitive,Black,20,woman,233,65,2,3,-1,-1,0,0,1,south-asian,23,female,black,23,female,yes,[9],no,1465.0
28,choice,0,Competitive,Black,20,woman,103,6,1,2,-1,0,0,-1,1,white,24,male,latino,22,female,yes,[9],no,3983.0
28,choice,0,Competitive,Black,20,woman,6,103,2,1,1,0,0,1,0,latino,22,female,white,24,male,yes,[9],no,3983.0
28,choice,0,Competitive,Black,20,woman,696,447,0,0,0,0,0,0,1,latino,44,male,white,31,male,yes,[9],no,1414.0
28,choice,0,Competitive,Black,20,woman,447,696,0,0,0,0,0,0,0,white,31,male,latino,44,male,yes,[9],no,1414.0
28,choice,0,Competitive,Black,20,woman,6,16,2,1,1,0,1,0,0,latino,22,female,latino,25,female,yes,[9],no,3265.0
28,choice,0,Competitive,Black,20,woman,16,6,1,2,-1,0,-1,0,1,latino,25,female,latino,22,female,yes,[9],no,3265.0
28,choice,0,Competitive,Black,20,woman,233,696,2,0,2,0,1,1,0,south-asian,23,female,latino,44,male,yes,[9],no,2066.0
28,choice,0,Competitive,Black,20,woman,696,233,0,2,-2,0,-1,-1,1,latino,44,male,south-asian,23,female,yes,[9],no,2066.0
28,choice,0,Competitive,Black,20,woman,447,6,0,2,-2,0,-1,-1,0,white,31,male,latino,22,female,yes,[9],no,2431.0
28,choice,0,Competitive,Black,20,woman,6,447,2,0,2,0,1,1,1,latino,22,female,white,31,male,yes,[9],no,2431.0
28,choice,0,Competitive,Black,20,woman,65,447,3,0,3,1,1,1,1,black,23,female,white,31,male,yes,[9],no,3563.0
28,choice,0,Competitive,Black,20,woman,447,65,0,3,-3,-1,-1,-1,0,white,31,male,black,23,female,yes,[9],no,3563.0
28,choice,0,Competitive,Black,20,woman,6,696,2,0,2,0,1,1,0,latino,22,female,latino,44,male,yes,[9],no,3232.0
28,choice,0,Competitive,Black,20,woman,696,6,0,2,-2,0,-1,-1,1,latino,44,male,latino,22,female,yes,[9],no,3232.0
28,choice,0,Competitive,Black,20,woman,233,447,2,0,2,0,1,1,1,south-asian,23,female,white,31,male,yes,[9],no,1931.0
28,choice,0,Competitive,Black,20,woman,447,233,0,2,-2,0,-1,-1,0,white,31,male,south-asian,23,female,yes,[9],no,1931.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,638,290,0,2,-2,0,-1,-1,0,black,38,male,black,30,female,yes,[3],yes,6170.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,290,638,2,0,2,0,1,1,1,black,30,female,black,38,male,yes,[3],yes,6170.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,383,692,2,1,1,0,0,1,1,latino,43,female,latino,44,male,yes,[3],yes,4637.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,692,383,1,2,-1,0,0,-1,0,latino,44,male,latino,43,female,yes,[3],yes,4637.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,638,374,0,1,-1,0,0,-1,1,black,38,male,east-asian,24,female,yes,[3],yes,5854.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,374,638,1,0,1,0,0,1,0,east-asian,24,female,black,38,male,yes,[3],yes,5854.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,152,383,0,2,-2,-1,0,-1,0,south-asian,38,male,latino,43,female,yes,[3],yes,3785.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,383,152,2,0,2,1,0,1,1,latino,43,female,south-asian,38,male,yes,[3],yes,3785.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,18,638,3,0,3,1,1,1,0,latino,29,female,black,38,male,yes,[3],yes,3581.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,638,18,0,3,-3,-1,-1,-1,1,black,38,male,latino,29,female,yes,[3],yes,3581.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,374,152,1,0,1,0,0,1,1,east-asian,24,female,south-asian,38,male,yes,[3],yes,3726.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,152,374,0,1,-1,0,0,-1,0,south-asian,38,male,east-asian,24,female,yes,[3],yes,3726.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,692,638,1,0,1,1,0,0,0,latino,44,male,black,38,male,yes,[3],yes,3170.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,638,692,0,1,-1,-1,0,0,1,black,38,male,latino,44,male,yes,[3],yes,3170.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,374,383,1,2,-1,-1,0,0,0,east-asian,24,female,latino,43,female,yes,[3],yes,2077.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,383,374,2,1,1,1,0,0,1,latino,43,female,east-asian,24,female,yes,[3],yes,2077.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,152,638,0,0,0,0,0,0,0,south-asian,38,male,black,38,male,yes,[3],yes,3669.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,638,152,0,0,0,0,0,0,1,black,38,male,south-asian,38,male,yes,[3],yes,3669.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,692,43,1,3,-2,0,-1,-1,0,latino,44,male,latino,25,female,yes,[3],yes,3893.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,43,692,3,1,2,0,1,1,1,latino,25,female,latino,44,male,yes,[3],yes,3893.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,290,152,2,0,2,0,1,1,1,black,30,female,south-asian,38,male,yes,[3],yes,1882.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,152,290,0,2,-2,0,-1,-1,0,south-asian,38,male,black,30,female,yes,[3],yes,1882.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,692,18,1,3,-2,0,-1,-1,0,latino,44,male,latino,29,female,yes,[3],yes,5125.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,18,692,3,1,2,0,1,1,1,latino,29,female,latino,44,male,yes,[3],yes,5125.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,383,290,2,2,0,1,-1,0,0,latino,43,female,black,30,female,yes,[3],yes,2057.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,290,383,2,2,0,-1,1,0,1,black,30,female,latino,43,female,yes,[3],yes,2057.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,43,152,3,0,3,1,1,1,0,latino,25,female,south-asian,38,male,yes,[3],yes,5135.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,152,43,0,3,-3,-1,-1,-1,1,south-asian,38,male,latino,25,female,yes,[3],yes,5135.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,18,290,3,2,1,1,0,0,0,latino,29,female,black,30,female,yes,[3],yes,1571.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,290,18,2,3,-1,-1,0,0,1,black,30,female,latino,29,female,yes,[3],yes,1571.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,374,43,1,3,-2,-1,-1,0,0,east-asian,24,female,latino,25,female,yes,[3],yes,2294.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,43,374,3,1,2,1,1,0,1,latino,25,female,east-asian,24,female,yes,[3],yes,2294.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,692,290,1,2,-1,1,-1,-1,0,latino,44,male,black,30,female,yes,[3],yes,1453.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,290,692,2,1,1,-1,1,1,1,black,30,female,latino,44,male,yes,[3],yes,1453.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,18,383,3,2,1,0,1,0,0,latino,29,female,latino,43,female,yes,[3],yes,2663.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,383,18,2,3,-1,0,-1,0,1,latino,43,female,latino,29,female,yes,[3],yes,2663.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,43,290,3,2,1,1,0,0,0,latino,25,female,black,30,female,yes,[3],yes,1463.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,290,43,2,3,-1,-1,0,0,1,black,30,female,latino,25,female,yes,[3],yes,1463.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,18,152,3,0,3,1,1,1,0,latino,29,female,south-asian,38,male,yes,[3],yes,2918.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,152,18,0,3,-3,-1,-1,-1,1,south-asian,38,male,latino,29,female,yes,[3],yes,2918.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,43,383,3,2,1,0,1,0,0,latino,25,female,latino,43,female,yes,[3],yes,1600.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,383,43,2,3,-1,0,-1,0,1,latino,43,female,latino,25,female,yes,[3],yes,1600.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,692,374,1,1,0,1,0,-1,0,latino,44,male,east-asian,24,female,yes,[3],yes,1903.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,374,692,1,1,0,-1,0,1,1,east-asian,24,female,latino,44,male,yes,[3],yes,1903.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,638,383,0,2,-2,-1,0,-1,0,black,38,male,latino,43,female,yes,[3],yes,2410.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,383,638,2,0,2,1,0,1,1,latino,43,female,black,38,male,yes,[3],yes,2410.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,374,18,1,3,-2,-1,-1,0,1,east-asian,24,female,latino,29,female,yes,[3],yes,1756.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,18,374,3,1,2,1,1,0,0,latino,29,female,east-asian,24,female,yes,[3],yes,1756.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,43,638,3,0,3,1,1,1,0,latino,25,female,black,38,male,yes,[3],yes,1677.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,638,43,0,3,-3,-1,-1,-1,1,black,38,male,latino,25,female,yes,[3],yes,1677.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,152,692,0,1,-1,-1,0,0,1,south-asian,38,male,latino,44,male,yes,[3],yes,1284.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,692,152,1,0,1,1,0,0,0,latino,44,male,south-asian,38,male,yes,[3],yes,1284.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,43,18,3,3,0,0,0,0,1,latino,25,female,latino,29,female,yes,[3],yes,3621.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,18,43,3,3,0,0,0,0,0,latino,29,female,latino,25,female,yes,[3],yes,3621.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,290,374,2,1,1,0,1,0,1,black,30,female,east-asian,24,female,yes,[3],yes,1326.0
29,choice,0,Casual,Hispanic/Latine/Latinx,30,woman,374,290,1,2,-1,0,-1,0,0,east-asian,24,female,black,30,female,yes,[3],yes,1326.0
30,choice,1,Casual,Black,44,woman,405,367,1,1,0,0,-1,1,0,east-asian,31,female,south-asian,41,male,yes,[4],yes,19035.0
30,choice,1,Casual,Black,44,woman,367,405,1,1,0,0,1,-1,1,south-asian,41,male,east-asian,31,female,yes,[4],yes,19035.0
30,choice,1,Casual,Black,44,woman,477,464,2,2,0,0,1,-1,1,black,44,male,black,52,female,yes,[4],yes,6831.0
30,choice,1,Casual,Black,44,woman,464,477,2,2,0,0,-1,1,0,black,52,female,black,44,male,yes,[4],yes,6831.0
30,choice,1,Casual,Black,44,woman,517,405,0,1,-1,0,0,-1,1,latino,33,male,east-asian,31,female,yes,[4],yes,15649.0
30,choice,1,Casual,Black,44,woman,405,517,1,0,1,0,0,1,0,east-asian,31,female,latino,33,male,yes,[4],yes,15649.0
30,choice,1,Casual,Black,44,woman,609,156,2,0,2,0,1,1,1,white,43,female,south-asian,33,male,yes,[4],yes,9246.0
30,choice,1,Casual,Black,44,woman,156,609,0,2,-2,0,-1,-1,0,south-asian,33,male,white,43,female,yes,[4],yes,9246.0
30,choice,1,Casual,Black,44,woman,367,517,1,0,1,0,1,0,1,south-asian,41,male,latino,33,male,yes,[4],yes,5845.0
30,choice,1,Casual,Black,44,woman,517,367,0,1,-1,0,-1,0,0,latino,33,male,south-asian,41,male,yes,[4],yes,5845.0
30,choice,1,Casual,Black,44,woman,467,609,2,2,0,1,-1,0,1,black,47,female,white,43,female,yes,[4],yes,5258.0
30,choice,1,Casual,Black,44,woman,609,467,2,2,0,-1,1,0,0,white,43,female,black,47,female,yes,[4],yes,5258.0
30,choice,1,Casual,Black,44,woman,405,477,1,2,-1,-1,-1,1,0,east-asian,31,female,black,44,male,yes,[4],yes,2981.0
30,choice,1,Casual,Black,44,woman,477,405,2,1,1,1,1,-1,1,black,44,male,east-asian,31,female,yes,[4],yes,2981.0
30,choice,1,Casual,Black,44,woman,156,467,0,2,-2,-1,0,-1,0,south-asian,33,male,black,47,female,yes,[4],yes,1700.0
30,choice,1,Casual,Black,44,woman,467,156,2,0,2,1,0,1,1,black,47,female,south-asian,33,male,yes,[4],yes,1700.0
30,choice,1,Casual,Black,44,woman,517,609,0,2,-2,0,-1,-1,1,latino,33,male,white,43,female,yes,[4],yes,7019.0
30,choice,1,Casual,Black,44,woman,609,517,2,0,2,0,1,1,0,white,43,female,latino,33,male,yes,[4],yes,7019.0
30,choice,1,Casual,Black,44,woman,477,367,2,1,1,1,0,0,1,black,44,male,south-asian,41,male,yes,[4],yes,2550.0
30,choice,1,Casual,Black,44,woman,367,477,1,2,-1,-1,0,0,0,south-asian,41,male,black,44,male,yes,[4],yes,2550.0
30,choice,1,Casual,Black,44,woman,517,464,0,2,-2,-1,0,-1,0,latino,33,male,black,52,female,yes,[4],yes,2178.0
30,choice,1,Casual,Black,44,woman,464,517,2,0,2,1,0,1,1,black,52,female,latino,33,male,yes,[4],yes,2178.0
