subject,task_type,task_ordering,condition,subject_race,subject_age,subject_gender,character,opponent,simChar,simOpp,simDiff,simDiffRace,simDiffAge,simDiffGender,chosen,raceChar,ageChar,genderChar,raceOpp,ageOpp,genderOpp,subject_college,subject_ability,subject_awareness,rt
10,choice,0,Casual,White,45,woman,614,384,3,2,1,1,0,0,1,white,42,female,latino,42,female,no,[8],no,1907
10,choice,0,Casual,White,45,woman,609,300,3,2,1,1,0,0,1,white,43,female,east-asian,40,female,no,[8],no,3023
10,choice,0,Casual,White,45,woman,300,609,2,3,-1,-1,0,0,0,east-asian,40,female,white,43,female,no,[8],no,3023
10,choice,0,Casual,White,45,woman,233,384,1,2,-1,0,-1,0,1,south-asian,23,female,latino,42,female,no,[8],no,1993
10,choice,0,Casual,White,45,woman,384,233,2,1,1,0,1,0,0,latino,42,female,south-asian,23,female,no,[8],no,1993
10,choice,0,Casual,White,45,woman,614,300,3,2,1,1,0,0,1,white,42,female,east-asian,40,female,no,[8],no,2983
10,choice,0,Casual,White,45,woman,300,614,2,3,-1,-1,0,0,0,east-asian,40,female,white,42,female,no,[8],no,2983
10,choice,0,Casual,White,45,woman,609,384,3,2,1,1,0,0,1,white,43,female,latino,42,female,no,[8],no,2741
10,choice,0,Casual,White,45,woman,384,609,2,3,-1,-1,0,0,0,latino,42,female,white,43,female,no,[8],no,2741
10,choice,0,Casual,White,45,woman,300,492,2,1,1,0,1,0,0,east-asian,40,female,latino,32,female,no,[8],no,2393
10,choice,0,Casual,White,45,woman,492,300,1,2,-1,0,-1,0,1,latino,32,female,east-asian,40,female,no,[8],no,2393
10,choice,0,Casual,White,45,woman,656,614,0,3,-3,-1,-1,-1,0,east-asian,26,male,white,42,female,no,[8],no,2951
10,choice,0,Casual,White,45,woman,614,656,3,0,3,1,1,1,1,white,42,female,east-asian,26,male,no,[8],no,2951
10,choice,0,Casual,White,45,woman,300,384,2,2,0,0,0,0,1,east-asian,40,female,latino,42,female,no,[8],no,2219
10,choice,0,Casual,White,45,woman,384,300,2,2,0,0,0,0,0,latino,42,female,east-asian,40,female,no,[8],no,2219
10,choice,0,Casual,White,45,woman,614,492,3,1,2,1,1,0,0,white,42,female,latino,32,female,no,[8],no,4877
10,choice,0,Casual,White,45,woman,492,614,1,3,-2,-1,-1,0,1,latino,32,female,white,42,female,no,[8],no,4877
10,choice,0,Casual,White,45,woman,233,300,1,2,-1,0,-1,0,1,south-asian,23,female,east-asian,40,female,no,[8],no,1713
10,choice,0,Casual,White,45,woman,300,233,2,1,1,0,1,0,0,east-asian,40,female,south-asian,23,female,no,[8],no,1713
10,choice,0,Casual,White,45,woman,384,492,2,1,1,0,1,0,0,latino,42,female,latino,32,female,no,[8],no,1447
10,choice,0,Casual,White,45,woman,492,384,1,2,-1,0,-1,0,1,latino,32,female,latino,42,female,no,[8],no,1447
11,choice,0,Competitive,Black,30,man,299,121,0,2,-2,-1,0,-1,1,east-asian,45,female,black,22,male,yes,[2],no,4893
11,choice,0,Competitive,Black,30,man,121,299,2,0,2,1,0,1,0,black,22,male,east-asian,45,female,yes,[2],no,4893
11,choice,0,Competitive,Black,30,man,194,27,3,1,2,1,0,1,0,black,25,male,latino,28,female,yes,[2],no,2229
11,choice,0,Competitive,Black,30,man,27,194,1,3,-2,-1,0,-1,1,latino,28,female,black,25,male,yes,[2],no,2229
11,choice,0,Competitive,Black,30,man,205,540,3,2,1,1,0,0,1,black,28,male,south-asian,27,male,yes,[2],no,1723
11,choice,0,Competitive,Black,30,man,540,205,2,3,-1,-1,0,0,0,south-asian,27,male,black,28,male,yes,[2],no,1723
11,choice,0,Competitive,Black,30,man,121,684,2,1,1,1,0,0,0,black,22,male,south-asian,21,male,yes,[2],no,3873
11,choice,0,Competitive,Black,30,man,684,121,1,2,-1,-1,0,0,1,south-asian,21,male,black,22,male,yes,[2],no,3873
11,choice,0,Competitive,Black,30,man,299,540,0,2,-2,0,-1,-1,1,east-asian,45,female,south-asian,27,male,yes,[2],no,1349
11,choice,0,Competitive,Black,30,man,540,299,2,0,2,0,1,1,0,south-asian,27,male,east-asian,45,female,yes,[2],no,1349
11,choice,0,Competitive,Black,30,man,684,383,1,0,1,0,0,1,1,south-asian,21,male,latino,43,female,yes,[2],no,1782
11,choice,0,Competitive,Black,30,man,383,684,0,1,-1,0,0,-1,0,latino,43,female,south-asian,21,male,yes,[2],no,1782
11,choice,0,Competitive,Black,30,man,27,540,1,2,-1,0,0,-1,1,latino,28,female,south-asian,27,male,yes,[2],no,2173
11,choice,0,Competitive,Black,30,man,540,27,2,1,1,0,0,1,0,south-asian,27,male,latino,28,female,yes,[2],no,2173
11,choice,0,Competitive,Black,30,man,194,684,3,1,2,1,1,0,0,black,25,male,south-asian,21,male,yes,[2],no,4591
11,choice,0,Competitive,Black,30,man,684,194,1,3,-2,-1,-1,0,1,south-asian,21,male,black,25,male,yes,[2],no,4591
11,choice,0,Competitive,Black,30,man,27,299,1,0,1,0,1,0,1,latino,28,female,east-asian,45,female,yes,[2],no,2059
11,choice,0,Competitive,Black,30,man,299,27,0,1,-1,0,-1,0,0,east-asian,45,female,latino,28,female,yes,[2],no,2059
11,choice,0,Competitive,Black,30,man,194,540,3,2,1,1,0,0,0,black,25,male,south-asian,27,male,yes,[2],no,2160
11,choice,0,Competitive,Black,30,man,540,194,2,3,-1,-1,0,0,1,south-asian,27,male,black,25,male,yes,[2],no,2160
11,choice,0,Competitive,Black,30,man,383,205,0,3,-3,-1,-1,-1,1,latino,43,female,black,28,male,yes,[2],no,2221
11,choice,0,Competitive,Black,30,man,205,383,3,0,3,1,1,1,0,black,28,male,latino,43,female,yes,[2],no,2221
11,choice,0,Competitive,Black,30,man,121,194,2,3,-1,0,-1,0,0,black,22,male,black,25,male,yes,[2],no,2418
11,choice,0,Competitive,Black,30,man,194,121,3,2,1,0,1,0,1,black,25,male,black,22,male,yes,[2],no,2418
11,choice,0,Competitive,Black,30,man,383,540,0,2,-2,0,-1,-1,0,latino,43,female,south-asian,27,male,yes,[2],no,2839
11,choice,0,Competitive,Black,30,man,540,383,2,0,2,0,1,1,1,south-asian,27,male,latino,43,female,yes,[2],no,2839
11,choice,0,Competitive,Black,30,man,27,121,1,2,-1,-1,1,-1,1,latino,28,female,black,22,male,yes,[2],no,1951
11,choice,0,Competitive,Black,30,man,121,27,2,1,1,1,-1,1,0,black,22,male,latino,28,female,yes,[2],no,1951
11,choice,0,Competitive,Black,30,man,194,205,3,3,0,0,0,0,0,black,25,male,black,28,male,yes,[2],no,2735
11,choice,0,Competitive,Black,30,man,205,194,3,3,0,0,0,0,1,black,28,male,black,25,male,yes,[2],no,2735
11,choice,0,Competitive,Black,30,man,684,27,1,1,0,0,-1,1,0,south-asian,21,male,latino,28,female,yes,[2],no,1737
11,choice,0,Competitive,Black,30,man,27,684,1,1,0,0,1,-1,1,latino,28,female,south-asian,21,male,yes,[2],no,1737
11,choice,0,Competitive,Black,30,man,121,383,2,0,2,1,0,1,1,black,22,male,latino,43,female,yes,[2],no,1038
11,choice,0,Competitive,Black,30,man,383,121,0,2,-2,-1,0,-1,0,latino,43,female,black,22,male,yes,[2],no,1038
11,choice,0,Competitive,Black,30,man,299,684,0,1,-1,0,0,-1,1,east-asian,45,female,south-asian,21,male,yes,[2],no,916
11,choice,0,Competitive,Black,30,man,684,299,1,0,1,0,0,1,0,south-asian,21,male,east-asian,45,female,yes,[2],no,916
11,choice,0,Competitive,Black,30,man,27,383,1,0,1,0,1,0,1,latino,28,female,latino,43,female,yes,[2],no,2079
11,choice,0,Competitive,Black,30,man,383,27,0,1,-1,0,-1,0,0,latino,43,female,latino,28,female,yes,[2],no,2079
11,choice,0,Competitive,Black,30,man,540,121,2,2,0,-1,1,0,1,south-asian,27,male,black,22,male,yes,[2],no,1670
11,choice,0,Competitive,Black,30,man,121,540,2,2,0,1,-1,0,0,black,22,male,south-asian,27,male,yes,[2],no,1670
11,choice,0,Competitive,Black,30,man,299,383,0,0,0,0,0,0,1,east-asian,45,female,latino,43,female,yes,[2],no,2236
11,choice,0,Competitive,Black,30,man,383,299,0,0,0,0,0,0,0,latino,43,female,east-asian,45,female,yes,[2],no,2236
11,choice,0,Competitive,Black,30,man,684,205,1,3,-2,-1,-1,0,1,south-asian,21,male,black,28,male,yes,[2],no,1395
11,choice,0,Competitive,Black,30,man,205,684,3,1,2,1,1,0,0,black,28,male,south-asian,21,male,yes,[2],no,1395
11,choice,0,Competitive,Black,30,man,194,383,3,0,3,1,1,1,0,black,25,male,latino,43,female,yes,[2],no,879
11,choice,0,Competitive,Black,30,man,383,194,0,3,-3,-1,-1,-1,1,latino,43,female,black,25,male,yes,[2],no,879
11,choice,0,Competitive,Black,30,man,540,684,2,1,1,0,1,0,1,south-asian,27,male,south-asian,21,male,yes,[2],no,983
11,choice,0,Competitive,Black,30,man,684,540,1,2,-1,0,-1,0,0,south-asian,21,male,south-asian,27,male,yes,[2],no,983
11,choice,0,Competitive,Black,30,man,299,205,0,3,-3,-1,-1,-1,1,east-asian,45,female,black,28,male,yes,[2],no,861
11,choice,0,Competitive,Black,30,man,205,299,3,0,3,1,1,1,0,black,28,male,east-asian,45,female,yes,[2],no,861
11,choice,0,Competitive,Black,30,man,194,299,3,0,3,1,1,1,0,black,25,male,east-asian,45,female,yes,[2],no,701
11,choice,0,Competitive,Black,30,man,299,194,0,3,-3,-1,-1,-1,1,east-asian,45,female,black,25,male,yes,[2],no,701
11,choice,0,Competitive,Black,30,man,205,27,3,1,2,1,0,1,0,black,28,male,latino,28,female,yes,[2],no,822
11,choice,0,Competitive,Black,30,man,27,205,1,3,-2,-1,0,-1,1,latino,28,female,black,28,male,yes,[2],no,822
11,choice,0,Competitive,Black,30,man,205,121,3,2,1,0,1,0,1,black,28,male,black,22,male,yes,[2],no,1923
11,choice,0,Competitive,Black,30,man,121,205,2,3,-1,0,-1,0,0,black,22,male,black,28,male,yes,[2],no,1923
12,choice,0,Casual,White,31,man,220,485,1,0,1,0,0,1,0,latino,23,male,south-asian,38,female,yes,[6],no,5745
12,choice,0,Casual,White,31,man,485,220,0,1,-1,0,0,-1,1,south-asian,38,female,latino,23,male,yes,[6],no,5745
12,choice,0,Casual,White,31,man,455,439,3,3,0,0,0,0,1,white,26,male,white,25,male,yes,[6],no,8202
12,choice,0,Casual,White,31,man,439,455,3,3,0,0,0,0,0,white,25,male,white,26,male,yes,[6],no,8202
12,choice,0,Casual,White,31,man,498,485,0,0,0,0,0,0,1,black,34,female,south-asian,38,female,yes,[6],no,2565
12,choice,0,Casual,White,31,man,485,498,0,0,0,0,0,0,0,south-asian,38,female,black,34,female,yes,[6],no,2565
12,choice,0,Casual,White,31,man,115,455,1,3,-2,-1,-1,0,1,black,22,male,white,26,male,yes,[6],no,3420
12,choice,0,Casual,White,31,man,455,115,3,1,2,1,1,0,0,white,26,male,black,22,male,yes,[6],no,3420
12,choice,0,Casual,White,31,man,439,498,3,0,3,1,1,1,0,white,25,male,black,34,female,yes,[6],no,1726
12,choice,0,Casual,White,31,man,498,439,0,3,-3,-1,-1,-1,1,black,34,female,white,25,male,yes,[6],no,1726
12,choice,0,Casual,White,31,man,731,338,2,2,0,0,-1,1,1,white,32,male,white,29,female,yes,[6],no,4046
12,choice,0,Casual,White,31,man,338,731,2,2,0,0,1,-1,0,white,29,female,white,32,male,yes,[6],no,4046
12,choice,0,Casual,White,31,man,455,498,3,0,3,1,1,1,0,white,26,male,black,34,female,yes,[6],no,1705
12,choice,0,Casual,White,31,man,498,455,0,3,-3,-1,-1,-1,1,black,34,female,white,26,male,yes,[6],no,1705
12,choice,0,Casual,White,31,man,338,439,2,3,-1,0,0,-1,1,white,29,female,white,25,male,yes,[6],no,1638
12,choice,0,Casual,White,31,man,439,338,3,2,1,0,0,1,0,white,25,male,white,29,female,yes,[6],no,1638
12,choice,0,Casual,White,31,man,485,115,0,1,-1,0,0,-1,1,south-asian,38,female,black,22,male,yes,[6],no,6430
12,choice,0,Casual,White,31,man,115,485,1,0,1,0,0,1,0,black,22,male,south-asian,38,female,yes,[6],no,6430
12,choice,0,Casual,White,31,man,455,338,3,2,1,0,0,1,1,white,26,male,white,29,female,yes,[6],no,1390
12,choice,0,Casual,White,31,man,338,455,2,3,-1,0,0,-1,0,white,29,female,white,26,male,yes,[6],no,1390
12,choice,0,Casual,White,31,man,439,485,3,0,3,1,1,1,0,white,25,male,south-asian,38,female,yes,[6],no,2687
12,choice,0,Casual,White,31,man,485,439,0,3,-3,-1,-1,-1,1,south-asian,38,female,white,25,male,yes,[6],no,2687
12,choice,0,Casual,White,31,man,455,220,3,1,2,1,1,0,1,white,26,male,latino,23,male,yes,[6],no,2903
12,choice,0,Casual,White,31,man,220,455,1,3,-2,-1,-1,0,0,latino,23,male,white,26,male,yes,[6],no,2903
12,choice,0,Casual,White,31,man,338,115,2,1,1,1,1,-1,0,white,29,female,black,22,male,yes,[6],no,2500
12,choice,0,Casual,White,31,man,115,338,1,2,-1,-1,-1,1,1,black,22,male,white,29,female,yes,[6],no,2500
12,choice,0,Casual,White,31,man,455,485,3,0,3,1,1,1,1,white,26,male,south-asian,38,female,yes,[6],no,2302
12,choice,0,Casual,White,31,man,485,455,0,3,-3,-1,-1,-1,0,south-asian,38,female,white,26,male,yes,[6],no,2302
12,choice,0,Casual,White,31,man,115,439,1,3,-2,-1,-1,0,1,black,22,male,white,25,male,yes,[6],no,3112
12,choice,0,Casual,White,31,man,439,115,3,1,2,1,1,0,0,white,25,male,black,22,male,yes,[6],no,3112
12,choice,0,Casual,White,31,man,731,485,2,0,2,1,0,1,1,white,32,male,south-asian,38,female,yes,[6],no,1411
12,choice,0,Casual,White,31,man,485,731,0,2,-2,-1,0,-1,0,south-asian,38,female,white,32,male,yes,[6],no,1411
12,choice,0,Casual,White,31,man,220,498,1,0,1,0,0,1,1,latino,23,male,black,34,female,yes,[6],no,2191
12,choice,0,Casual,White,31,man,498,220,0,1,-1,0,0,-1,0,black,34,female,latino,23,male,yes,[6],no,2191
12,choice,0,Casual,White,31,man,115,731,1,2,-1,-1,0,0,0,black,22,male,white,32,male,yes,[6],no,1174
12,choice,0,Casual,White,31,man,731,115,2,1,1,1,0,0,1,white,32,male,black,22,male,yes,[6],no,1174
12,choice,0,Casual,White,31,man,338,485,2,0,2,1,1,0,0,white,29,female,south-asian,38,female,yes,[6],no,3050
12,choice,0,Casual,White,31,man,485,338,0,2,-2,-1,-1,0,1,south-asian,38,female,white,29,female,yes,[6],no,3050
12,choice,0,Casual,White,31,man,731,498,2,0,2,1,0,1,0,white,32,male,black,34,female,yes,[6],no,3527
12,choice,0,Casual,White,31,man,498,731,0,2,-2,-1,0,-1,1,black,34,female,white,32,male,yes,[6],no,3527
12,choice,0,Casual,White,31,man,220,439,1,3,-2,-1,-1,0,1,latino,23,male,white,25,male,yes,[6],no,1014
12,choice,0,Casual,White,31,man,439,220,3,1,2,1,1,0,0,white,25,male,latino,23,male,yes,[6],no,1014
12,choice,0,Casual,White,31,man,498,338,0,2,-2,-1,-1,0,1,black,34,female,white,29,female,yes,[6],no,1798
12,choice,0,Casual,White,31,man,338,498,2,0,2,1,1,0,0,white,29,female,black,34,female,yes,[6],no,1798
12,choice,0,Casual,White,31,man,220,115,1,1,0,0,0,0,0,latino,23,male,black,22,male,yes,[6],no,999
12,choice,0,Casual,White,31,man,115,220,1,1,0,0,0,0,1,black,22,male,latino,23,male,yes,[6],no,999
12,choice,0,Casual,White,31,man,731,455,2,3,-1,0,-1,0,0,white,32,male,white,26,male,yes,[6],no,721
12,choice,0,Casual,White,31,man,455,731,3,2,1,0,1,0,1,white,26,male,white,32,male,yes,[6],no,721
12,choice,0,Casual,White,31,man,338,220,2,1,1,1,1,-1,1,white,29,female,latino,23,male,yes,[6],no,729
12,choice,0,Casual,White,31,man,220,338,1,2,-1,-1,-1,1,0,latino,23,male,white,29,female,yes,[6],no,729
12,choice,0,Casual,White,31,man,498,115,0,1,-1,0,0,-1,1,black,34,female,black,22,male,yes,[6],no,2157
12,choice,0,Casual,White,31,man,115,498,1,0,1,0,0,1,0,black,22,male,black,34,female,yes,[6],no,2157
12,choice,0,Casual,White,31,man,731,220,2,1,1,1,0,0,0,white,32,male,latino,23,male,yes,[6],no,2442
12,choice,0,Casual,White,31,man,220,731,1,2,-1,-1,0,0,1,latino,23,male,white,32,male,yes,[6],no,2442
12,choice,0,Casual,White,31,man,439,731,3,2,1,0,1,0,0,white,25,male,white,32,male,yes,[6],no,2272
12,choice,0,Casual,White,31,man,731,439,2,3,-1,0,-1,0,1,white,32,male,white,25,male,yes,[6],no,2272
13,choice,0,Competitive,Black,27,man,224,196,1,3,-2,-1,-1,0,0,latino,23,male,black,30,male,yes,[6],yes,5335
13,choice,0,Competitive,Black,27,man,196,224,3,1,2,1,1,0,1,black,30,male,latino,23,male,yes,[6],yes,5335
13,choice,0,Competitive,Black,27,man,577,140,1,0,1,0,0,1,0,white,41,male,white,24,female,yes,[6],yes,4247
13,choice,0,Competitive,Black,27,man,140,577,0,1,-1,0,0,-1,1,white,24,female,white,41,male,yes,[6],yes,4247
13,choice,0,Competitive,Black,27,man,224,207,1,3,-2,-1,-1,0,1,latino,23,male,black,25,male,yes,[6],yes,2416
13,choice,0,Competitive,Black,27,man,207,224,3,1,2,1,1,0,0,black,25,male,latino,23,male,yes,[6],yes,2416
13,choice,0,Competitive,Black,27,man,140,473,0,2,-2,-1,0,-1,1,white,24,female,black,41,male,yes,[6],yes,3672
13,choice,0,Competitive,Black,27,man,473,140,2,0,2,1,0,1,0,black,41,male,white,24,female,yes,[6],yes,3672
13,choice,0,Competitive,Black,27,man,377,224,0,1,-1,0,0,-1,1,east-asian,23,female,latino,23,male,yes,[6],yes,2072
13,choice,0,Competitive,Black,27,man,224,377,1,0,1,0,0,1,0,latino,23,male,east-asian,23,female,yes,[6],yes,2072
13,choice,0,Competitive,Black,27,man,207,624,3,2,1,0,1,0,1,black,25,male,black,35,male,yes,[6],yes,5256
13,choice,0,Competitive,Black,27,man,624,207,2,3,-1,0,-1,0,0,black,35,male,black,25,male,yes,[6],yes,5256
13,choice,0,Competitive,Black,27,man,473,224,2,1,1,1,0,0,0,black,41,male,latino,23,male,yes,[6],yes,2503
13,choice,0,Competitive,Black,27,man,224,473,1,2,-1,-1,0,0,1,latino,23,male,black,41,male,yes,[6],yes,2503
13,choice,0,Competitive,Black,27,man,624,196,2,3,-1,0,-1,0,0,black,35,male,black,30,male,yes,[6],yes,4031
13,choice,0,Competitive,Black,27,man,196,624,3,2,1,0,1,0,1,black,30,male,black,35,male,yes,[6],yes,4031
13,choice,0,Competitive,Black,27,man,473,377,2,0,2,1,0,1,0,black,41,male,east-asian,23,female,yes,[6],yes,2256
13,choice,0,Competitive,Black,27,man,377,473,0,2,-2,-1,0,-1,1,east-asian,23,female,black,41,male,yes,[6],yes,2256
13,choice,0,Competitive,Black,27,man,140,224,0,1,-1,0,0,-1,0,white,24,female,latino,23,male,yes,[6],yes,3392
13,choice,0,Competitive,Black,27,man,224,140,1,0,1,0,0,1,1,latino,23,male,white,24,female,yes,[6],yes,3392
13,choice,0,Competitive,Black,27,man,377,207,0,3,-3,-1,-1,-1,1,east-asian,23,female,black,25,male,yes,[6],yes,2472
13,choice,0,Competitive,Black,27,man,207,377,3,0,3,1,1,1,0,black,25,male,east-asian,23,female,yes,[6],yes,2472
13,choice,0,Competitive,Black,27,man,577,196,1,3,-2,-1,-1,0,0,white,41,male,black,30,male,yes,[6],yes,2192
13,choice,0,Competitive,Black,27,man,196,577,3,1,2,1,1,0,1,black,30,male,white,41,male,yes,[6],yes,2192
13,choice,0,Competitive,Black,27,man,224,624,1,2,-1,-1,0,0,1,latino,23,male,black,35,male,yes,[6],yes,4175
13,choice,0,Competitive,Black,27,man,624,224,2,1,1,1,0,0,0,black,35,male,latino,23,male,yes,[6],yes,4175
13,choice,0,Competitive,Black,27,man,473,577,2,1,1,1,0,0,1,black,41,male,white,41,male,yes,[6],yes,4568
13,choice,0,Competitive,Black,27,man,577,473,1,2,-1,-1,0,0,0,white,41,male,black,41,male,yes,[6],yes,4568
13,choice,0,Competitive,Black,27,man,196,377,3,0,3,1,1,1,0,black,30,male,east-asian,23,female,yes,[6],yes,3000
13,choice,0,Competitive,Black,27,man,377,196,0,3,-3,-1,-1,-1,1,east-asian,23,female,black,30,male,yes,[6],yes,3000
13,choice,0,Competitive,Black,27,man,207,473,3,2,1,0,1,0,1,black,25,male,black,41,male,yes,[6],yes,2823
13,choice,0,Competitive,Black,27,man,473,207,2,3,-1,0,-1,0,0,black,41,male,black,25,male,yes,[6],yes,2823
13,choice,0,Competitive,Black,27,man,624,577,2,1,1,1,0,0,1,black,35,male,white,41,male,yes,[6],yes,1791
13,choice,0,Competitive,Black,27,man,577,624,1,2,-1,-1,0,0,0,white,41,male,black,35,male,yes,[6],yes,1791
13,choice,0,Competitive,Black,27,man,207,196,3,3,0,0,0,0,0,black,25,male,black,30,male,yes,[6],yes,3280
13,choice,0,Competitive,Black,27,man,196,207,3,3,0,0,0,0,1,black,30,male,black,25,male,yes,[6],yes,3280
13,choice,0,Competitive,Black,27,man,140,624,0,2,-2,-1,0,-1,1,white,24,female,black,35,male,yes,[6],yes,2728
13,choice,0,Competitive,Black,27,man,624,140,2,0,2,1,0,1,0,black,35,male,white,24,female,yes,[6],yes,2728
13,choice,0,Competitive,Black,27,man,196,473,3,2,1,0,1,0,1,black,30,male,black,41,male,yes,[6],yes,2056
13,choice,0,Competitive,Black,27,man,473,196,2,3,-1,0,-1,0,0,black,41,male,black,30,male,yes,[6],yes,2056
13,choice,0,Competitive,Black,27,man,140,377,0,0,0,0,0,0,0,white,24,female,east-asian,23,female,yes,[6],yes,2032
13,choice,0,Competitive,Black,27,man,377,140,0,0,0,0,0,0,1,east-asian,23,female,white,24,female,yes,[6],yes,2032
13,choice,0,Competitive,Black,27,man,224,577,1,1,0,0,0,0,1,latino,23,male,white,41,male,yes,[6],yes,2216
13,choice,0,Competitive,Black,27,man,577,224,1,1,0,0,0,0,0,white,41,male,latino,23,male,yes,[6],yes,2216
13,choice,0,Competitive,Black,27,man,196,140,3,0,3,1,1,1,1,black,30,male,white,24,female,yes,[6],yes,2048
13,choice,0,Competitive,Black,27,man,140,196,0,3,-3,-1,-1,-1,0,white,24,female,black,30,male,yes,[6],yes,2048
13,choice,0,Competitive,Black,27,man,577,377,1,0,1,0,0,1,0,white,41,male,east-asian,23,female,yes,[6],yes,1687
13,choice,0,Competitive,Black,27,man,377,577,0,1,-1,0,0,-1,1,east-asian,23,female,white,41,male,yes,[6],yes,1687
13,choice,0,Competitive,Black,27,man,624,473,2,2,0,0,0,0,1,black,35,male,black,41,male,yes,[6],yes,1936
13,choice,0,Competitive,Black,27,man,473,624,2,2,0,0,0,0,0,black,41,male,black,35,male,yes,[6],yes,1936
13,choice,0,Competitive,Black,27,man,207,577,3,1,2,1,1,0,1,black,25,male,white,41,male,yes,[6],yes,2119
13,choice,0,Competitive,Black,27,man,577,207,1,3,-2,-1,-1,0,0,white,41,male,black,25,male,yes,[6],yes,2119
13,choice,0,Competitive,Black,27,man,624,377,2,0,2,1,0,1,0,black,35,male,east-asian,23,female,yes,[6],yes,1671
13,choice,0,Competitive,Black,27,man,377,624,0,2,-2,-1,0,-1,1,east-asian,23,female,black,35,male,yes,[6],yes,1671
13,choice,0,Competitive,Black,27,man,207,140,3,0,3,1,1,1,1,black,25,male,white,24,female,yes,[6],yes,1728
13,choice,0,Competitive,Black,27,man,140,207,0,3,-3,-1,-1,-1,0,white,24,female,black,25,male,yes,[6],yes,1728
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,730,619,1,0,1,0,0,1,0,white,33,male,east-asian,38,female,yes,[8],yes,5384
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,619,730,0,1,-1,0,0,-1,1,east-asian,38,female,white,33,male,yes,[8],yes,5384
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,694,648,2,1,1,1,0,0,1,latino,50,male,east-asian,26,male,yes,[8],yes,3497
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,648,694,1,2,-1,-1,0,0,0,east-asian,26,male,latino,50,male,yes,[8],yes,3497
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,730,234,1,1,0,0,0,0,1,white,33,male,east-asian,56,male,yes,[8],yes,2470
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,234,730,1,1,0,0,0,0,0,east-asian,56,male,white,33,male,yes,[8],yes,2470
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,695,619,3,0,3,1,1,1,1,latino,40,male,east-asian,38,female,yes,[8],yes,1994
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,619,695,0,3,-3,-1,-1,-1,0,east-asian,38,female,latino,40,male,yes,[8],yes,1994
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,694,126,2,0,2,1,0,1,0,latino,50,male,white,22,female,yes,[8],yes,1465
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,126,694,0,2,-2,-1,0,-1,1,white,22,female,latino,50,male,yes,[8],yes,1465
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,234,619,1,0,1,0,0,1,0,east-asian,56,male,east-asian,38,female,yes,[8],yes,2149
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,619,234,0,1,-1,0,0,-1,1,east-asian,38,female,east-asian,56,male,yes,[8],yes,2149
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,695,575,3,2,1,1,0,0,1,latino,40,male,white,42,male,yes,[8],yes,2716
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,575,695,2,3,-1,-1,0,0,0,white,42,male,latino,40,male,yes,[8],yes,2716
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,694,619,2,0,2,1,0,1,0,latino,50,male,east-asian,38,female,yes,[8],yes,2449
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,619,694,0,2,-2,-1,0,-1,1,east-asian,38,female,latino,50,male,yes,[8],yes,2449
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,695,648,3,1,2,1,1,0,0,latino,40,male,east-asian,26,male,yes,[8],yes,2066
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,648,695,1,3,-2,-1,-1,0,1,east-asian,26,male,latino,40,male,yes,[8],yes,2066
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,730,126,1,0,1,0,0,1,0,white,33,male,white,22,female,yes,[8],yes,2098
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,126,730,0,1,-1,0,0,-1,1,white,22,female,white,33,male,yes,[8],yes,2098
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,695,694,3,2,1,0,1,0,1,latino,40,male,latino,50,male,yes,[8],yes,2349
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,694,695,2,3,-1,0,-1,0,0,latino,50,male,latino,40,male,yes,[8],yes,2349
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,619,648,0,1,-1,0,0,-1,0,east-asian,38,female,east-asian,26,male,yes,[8],yes,1650
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,648,619,1,0,1,0,0,1,1,east-asian,26,male,east-asian,38,female,yes,[8],yes,1650
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,575,126,2,0,2,0,1,1,1,white,42,male,white,22,female,yes,[8],yes,1465
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,126,575,0,2,-2,0,-1,-1,0,white,22,female,white,42,male,yes,[8],yes,1465
14,choice,0,Casual,Hispanic/Latine/Latinx,45,man,648,234,1,1,0,0,0,0,0,east-asian,26,male,east-asian,56,male,yes,[8],yes,2567
